"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"1081","noroBE",7,1,"naive",226,4.61954431247502,10.0306072501734,2,6,0,12,7,2.65255563243692,2.30724821963837
"1082","noroBE",7,2,"naive",226,3.85826097294875,7.63283120547391,2,5,0,10,1,2.02265783486111,1.67163241453247
"1083","noroBE",7,3,"naive",226,4.29596411519449,8.97553037026022,2,6,0,11,1,2.18504988493314,1.74810601324621
"1084","noroBE",7,4,"naive",226,4.68555268611349,10.2523570859726,2,6,0,12,2,2.03233262496583,1.80875187681537
"1085","noroBE",8,1,"naive",226,2.98087397256189,5.23392766050701,1,4,0,8,3,1.78790209691594,2.30724821963837
"1086","noroBE",8,2,"naive",226,2.48963727494852,4.06128955116765,1,4,0,7,1,1.50718192545118,1.67163241453247
"1087","noroBE",8,3,"naive",226,2.77207593473266,4.72054966907143,1,4,0,8,1,1.61213441677326,1.74810601324621
"1088","noroBE",8,4,"naive",226,3.02346749037245,5.34136867311245,1,4,0,9,1,1.70700554882256,1.80875187681537
"1089","noroBE",9,1,"naive",226,2.21393058018858,3.45676224228107,1,3,0,7,0,1.75721424486016,2.30724821963837
"1090","noroBE",9,2,"naive",226,1.84908323777565,2.71603959178351,1,3,0,6,1,1.28612888940776,1.67163241453247
"1091","noroBE",9,3,"naive",226,2.05885379221012,3.13367276467785,1,3,0,6,1,1.35452803390806,1.74810601324621
"1092","noroBE",9,4,"naive",226,2.24556529284889,3.52416819295922,1,3,0,7,0,1.77742326206928,1.80875187681537
"1093","noroBE",10,1,"naive",226,5.23478068179318,12.1831243815736,3,7,0,14,7,2.53665364241638,2.30724821963837
"1094","noroBE",10,2,"naive",226,4.37210872768697,9.21903281571106,2,6,0,12,3,1.91008240163152,1.67163241453247
"1095","noroBE",10,3,"naive",226,4.86810569154346,10.8771348010665,2,7,0,13,1,2.39190843956554,1.74810601324621
"1096","noroBE",10,4,"naive",226,5.30958012861873,12.4579113761063,3,7,0,14,0,3.36344891571436,1.80875187681537
"1097","noroBE",11,1,"naive",226,3.51251616044418,6.64090676314215,2,5,0,10,9,3.96449627257389,2.30724821963837
"1098","noroBE",11,2,"naive",226,2.93366685153253,5.11592386473182,1,4,0,8,5,2.47777876843262,1.67163241453247
"1099","noroBE",11,3,"naive",226,3.2664787603746,5.97195664255887,1,5,0,9,0,2.37954365923254,1.74810601324621
"1100","noroBE",11,4,"naive",226,3.5627062795223,6.78113836432531,2,5,0,10,1,1.91143527530261,1.80875187681537
"1101","noroBE",12,1,"naive",226,2.65709178818625,4.44727477313468,1,4,0,8,3,1.80034280327243,2.30724821963837
"1102","noroBE",12,2,"naive",226,2.2192131635618,3.46798285697689,1,3,0,7,1,1.40986380835854,1.67163241453247
"1103","noroBE",12,3,"naive",226,2.47097336895343,4.01914975928771,1,4,0,7,2,1.54934769639385,1.74810601324621
"1104","noroBE",12,4,"naive",226,2.69505880304368,4.5367669169402,1,4,0,8,1,1.58328814574553,1.80875187681537
"1105","noroBE",1,1,"naive",227,2.02754599989258,3.06839687324717,1,3,0,6,3,1.91529887032209,1.67012700661966
"1106","noroBE",1,2,"naive",227,2.25760161984625,3.54805314403829,1,3,0,7,2,1.528638300572,1.74805302889885
"1107","noroBE",1,3,"naive",227,2.46212092840657,3.99697057426288,1,4,0,7,0,1.91363395804839,1.80881515998658
"1108","noroBE",1,4,"naive",227,2.26477964436316,3.56345017251047,1,3,0,7,0,1.79016234819503,1.68004292577861
"1109","noroBE",2,1,"naive",227,1.40187501220116,1.89945816583284,0,2,0,5,0,1.19972220017457,1.67012700661966
"1110","noroBE",2,2,"naive",227,1.56093883864287,2.17784463701802,0,2,0,5,1,1.20316747062072,1.74805302889885
"1111","noroBE",2,3,"naive",227,1.70234648522576,2.4360878373123,1,3,0,5,1,1.24185825264107,1.80881515998658
"1112","noroBE",2,4,"naive",227,1.56590182996723,2.18673675787714,0,2,0,5,2,1.55738999309648,1.68004292577861
"1113","noroBE",3,1,"naive",227,2.00267193262503,3.0181410061704,1,3,0,6,0,1.61996257781894,1.67012700661966
"1114","noroBE",3,2,"naive",227,2.22990521514896,3.48888827148549,1,3,0,7,3,1.86128722045714,1.74805302889885
"1115","noroBE",3,3,"naive",227,2.43191546742207,3.9293368443057,1,3,0,7,1,1.48609578611901,1.80881515998658
"1116","noroBE",3,4,"naive",227,2.23699517919045,3.50399681392816,1,3,0,7,2,1.52719316337681,1.68004292577861
"1117","noroBE",4,1,"naive",227,1.78625049166916,2.59410248619168,1,3,0,6,1,1.26668461981549,1.67012700661966
"1118","noroBE",4,2,"naive",227,1.98892750332526,2.99050598525829,1,3,0,6,0,1.61083198667084,1.74805302889885
"1119","noroBE",4,3,"naive",227,2.16910724548206,3.36037429385469,1,3,0,7,0,1.72888406004067,1.80881515998658
"1120","noroBE",4,4,"naive",227,1.99525128084903,3.00320890787213,1,3,0,6,1,1.33317692817752,1.68004292577861
"1121","noroBE",5,1,"naive",227,2.02461719679255,3.0624632105642,1,3,0,6,3,1.91622938180207,1.67012700661966
"1122","noroBE",5,2,"naive",227,2.25434049993914,3.54106658590745,1,3,0,7,1,1.42223512579732,1.74805302889885
"1123","noroBE",5,3,"naive",227,2.45856437905669,3.98898302736591,1,4,0,7,1,1.4958236576934,1.80881515998658
"1124","noroBE",5,4,"naive",227,2.26150815575395,3.55642951802026,1,3,0,7,0,1.78808257960571,1.68004292577861
"1125","noroBE",6,1,"naive",227,1.95644222265989,2.92557020331179,1,3,0,6,2,1.5190902614467,1.67012700661966
"1126","noroBE",6,2,"naive",227,2.1784300485644,3.37995921262107,1,3,0,7,3,1.87321858946146,1.74805302889885
"1127","noroBE",6,3,"naive",227,2.37577709303975,3.80486340691199,1,3,0,7,1,1.46571599077787,1.80881515998658
"1128","noroBE",6,4,"naive",227,2.18535634776595,3.39453816112144,1,3,0,7,1,1.39796879336539,1.68004292577861
"1129","noroBE",7,1,"naive",227,3.86027779566467,7.63325513134472,2,5,0,10,1,2.02377432443422,1.67012700661966
"1130","noroBE",7,2,"naive",227,4.29828443103673,8.97603844768888,2,6,0,11,1,2.18638435641133,1.74805302889885
"1131","noroBE",7,3,"naive",227,4.68767206794456,10.2513441325397,2,6,0,12,2,2.03298083729175,1.80881515998658
"1132","noroBE",7,4,"naive",227,4.31195078862409,9.01949784906277,2,6,0,12,1,2.19140437588522,1.68004292577861
"1133","noroBE",8,1,"naive",227,2.48555097747763,4.04975150622896,1,4,0,7,1,1.50570729600651,1.67012700661966
"1134","noroBE",8,2,"naive",227,2.76757415775585,4.70687690336778,1,4,0,8,1,1.61052993884799,1.74805302889885
"1135","noroBE",8,3,"naive",227,3.0182925963669,5.32487914883294,1,4,0,9,1,1.70518923315257,1.80881515998658
"1136","noroBE",8,4,"naive",227,2.77637363547684,4.7280279779042,1,4,0,8,3,1.79262617997992,1.68004292577861
"1137","noroBE",9,1,"naive",227,1.84090208491914,2.6989439101597,1,3,0,6,1,1.2834845147581,1.67012700661966
"1138","noroBE",9,2,"naive",227,2.04978014265125,3.11358419907057,1,3,0,6,1,1.35140740067207,1.74805302889885
"1139","noroBE",9,3,"naive",227,2.23547261106127,3.50075011172368,1,3,0,7,0,1.77149196611446,1.80881515998658
"1140","noroBE",9,4,"naive",227,2.05629740060716,3.12687692249995,1,3,0,6,1,1.35360689344076,1.68004292577861
"1141","noroBE",10,1,"naive",227,4.37107981168722,9.20861961693279,2,6,0,12,3,1.90968020693329,1.67012700661966
"1142","noroBE",10,2,"naive",227,4.86704462629461,10.8646479091734,2,7,0,13,1,2.3921756498858,1.74805302889885
"1143","noroBE",10,3,"naive",227,5.30795704988234,12.4414441295127,3,7,0,14,0,3.36437103978044,1.80881515998658
"1144","noroBE",10,4,"naive",227,4.88251935192614,10.9183219194585,2,7,0,13,2,2.08425521132129,1.68004292577861
"1145","noroBE",11,1,"naive",227,2.9458764497616,5.14310956591853,1,4,0,8,5,2.47265692357688,1.67012700661966
"1146","noroBE",11,2,"naive",227,3.28013048542478,6.00426983750271,1,5,0,9,0,2.38787832857247,1.74805302889885
"1147","noroBE",11,3,"naive",227,3.57728212323782,6.81734518753457,2,5,0,10,1,1.91722824606601,1.80881515998658
"1148","noroBE",11,4,"naive",227,3.29055963148671,6.03204927661301,1,5,0,9,3,1.79484324538013,1.68004292577861
"1149","noroBE",12,1,"naive",227,2.21750079183436,3.46251597008453,1,3,0,7,1,1.40923290234707,1.67012700661966
"1150","noroBE",12,2,"naive",227,2.46910964284945,4.01268497678474,1,4,0,7,2,1.54888197881707,1.74805302889885
"1151","noroBE",12,3,"naive",227,2.69278976093405,4.52870223825586,1,4,0,8,1,1.58250889211329,1.80881515998658
"1152","noroBE",12,4,"naive",227,2.47696015526736,4.03036666188682,1,4,0,7,2,1.54980539751899,1.68004292577861
"1153","noroBE",1,1,"naive",228,2.2629284376048,3.55844682945533,1,3,0,7,2,1.52888848186614,1.7483485785956
"1154","noroBE",1,2,"naive",228,2.46765498415736,4.0081873241789,1,4,0,7,0,1.91735790872324,1.80902315698983
"1155","noroBE",1,3,"naive",228,2.26988108090911,3.57337242863918,1,3,0,7,0,1.79368291539023,1.68037017673284
"1156","noroBE",1,4,"naive",228,1.53799962360969,2.13643106195977,0,2,0,5,4,2.87012141852965,1.91060629021581
"1157","noroBE",2,1,"naive",228,1.5576490442648,2.17146923311588,0,2,0,5,1,1.20225245697074,1.7483485785956
"1158","noroBE",2,2,"naive",228,1.69856914773513,2.42847762130956,1,3,0,5,1,1.24071047672031,1.80902315698983
"1159","noroBE",2,3,"naive",228,1.56243478031288,2.18003257765988,0,2,0,5,2,1.55794855255098,1.68037017673284
"1160","noroBE",2,4,"naive",228,1.05865638700044,1.34219485377417,0,2,0,4,2,1.76623265291912,1.91060629021581
"1161","noroBE",3,1,"naive",228,2.22497273519212,3.4773965859481,1,3,0,7,3,1.86222118006317,1.7483485785956
"1162","noroBE",3,2,"naive",228,2.4262654392299,3.91555301526186,1,3,0,7,1,1.48404393396722,1.80902315698983
"1163","noroBE",3,3,"naive",228,2.23180876302779,3.4919403546907,1,3,0,7,2,1.52670510526239,1.68037017673284
"1164","noroBE",3,4,"naive",228,1.5122030252487,2.09072804746878,0,2,0,5,2,1.56883870952923,1.91060629021581
"1165","noroBE",4,1,"naive",228,1.98787883725303,2.98760662388748,1,3,0,6,0,1.61036314606327,1.7483485785956
"1166","noroBE",4,2,"naive",228,2.16772171807629,3.35652227561111,1,3,0,7,0,1.72825054916621,1.80902315698983
"1167","noroBE",4,3,"naive",228,1.99398641549454,2.99986678597845,1,3,0,6,1,1.33272105386479,1.68037017673284
"1168","noroBE",4,4,"naive",228,1.35106212493086,1.812860692267,0,2,0,5,0,1.16216453018077,1.91060629021581
"1169","noroBE",5,1,"naive",228,2.25940955985921,3.55090199464114,1,3,0,7,1,1.42402019189283,1.7483485785956
"1170","noroBE",5,2,"naive",228,2.46381775445833,3.99956273128786,1,4,0,7,1,1.49775567684639,1.80902315698983
"1171","noroBE",5,3,"naive",228,2.26635139172937,3.56579200560782,1,3,0,7,0,1.79144014667591,1.68037017673284
"1172","noroBE",5,4,"naive",228,1.5356080178663,2.13217976877817,0,2,0,5,1,1.19665350404247,1.91060629021581
"1173","noroBE",6,1,"naive",228,2.18015316761849,3.38262788815247,1,3,0,7,3,1.87264346535284,1.7483485785956
"1174","noroBE",6,2,"naive",228,2.37739105704753,3.80728291091378,1,3,0,7,1,1.46630066335434,1.80902315698983
"1175","noroBE",6,3,"naive",228,2.18685149137956,3.39672655293022,1,3,0,7,1,1.39847226441485,1.68037017673284
"1176","noroBE",6,4,"naive",228,1.48174139998778,2.03719370472958,0,2,0,5,6,4.67208876153618,1.91060629021581
"1177","noroBE",7,1,"naive",228,4.29165087312988,8.95127314162944,2,6,0,11,1,2.1842067427445,1.7483485785956
"1178","noroBE",7,2,"naive",228,4.67991541020693,10.2207852597307,2,6,0,12,2,2.03099717087964,1.80902315698983
"1179","noroBE",7,3,"naive",228,4.30483658294361,8.99313537428973,2,6,0,11,1,2.18905390518883,1.68037017673284
"1180","noroBE",7,4,"naive",228,2.91682110571923,5.06921390372746,1,4,0,8,0,2.1846444275158,1.91060629021581
"1181","noroBE",8,1,"naive",228,2.76467810075867,4.69838696243108,1,4,0,8,1,1.60948833150049,1.7483485785956
"1182","noroBE",8,2,"naive",228,3.01479780869644,5.31421791444843,1,4,0,9,1,1.70394221032876,1.80902315698983
"1183","noroBE",8,3,"naive",228,2.77317232459995,4.71878173167176,1,4,0,8,3,1.79259780858903,1.68037017673284
"1184","noroBE",8,4,"naive",228,1.87901385112707,2.77224098145595,1,3,0,6,1,1.29541699447231,1.91060629021581
"1185","noroBE",9,1,"naive",228,2.04868898453356,3.11051657834425,1,3,0,6,1,1.35100768998466,1.7483485785956
"1186","noroBE",9,2,"naive",228,2.23403334354818,3.49667828790599,1,3,0,7,0,1.77084583695762,1.80902315698983
"1187","noroBE",9,3,"naive",228,2.05498339646203,3.12334575242691,1,3,0,6,1,1.35313179514413,1.68037017673284
"1188","noroBE",9,4,"naive",228,1.39239174988714,1.88287572776127,0,2,0,5,2,1.60197051056429,1.91060629021581
"1189","noroBE",10,1,"naive",228,4.86681251010302,10.8590797567063,2,7,0,13,1,2.39244213118514,1.7483485785956
"1190","noroBE",10,2,"naive",228,5.30711177072248,12.4326620844145,3,7,0,14,0,3.36488419583499,1.80902315698983
"1191","noroBE",10,3,"naive",228,4.8817653521149,10.9109105640764,2,7,0,13,2,2.08412887871497,1.68037017673284
"1192","noroBE",10,4,"naive",228,3.30772979133181,6.07570370040207,1,5,0,9,3,1.7955116694317,1.91060629021581
"1193","noroBE",11,1,"naive",228,3.29073823115657,6.03034743224471,1,5,0,9,0,2.39414471050602,1.7483485785956
"1194","noroBE",11,2,"naive",228,3.58845046212142,6.84618620701372,2,5,0,10,1,1.92160607090996,1.80902315698983
"1195","noroBE",11,3,"naive",228,3.30084872725043,6.05731819325248,1,5,0,9,3,1.79516652471108,1.68037017673284
"1196","noroBE",11,4,"naive",228,2.23655069104783,3.5020427790316,1,3,0,7,1,1.41593067860321,1.91060629021581
"1197","noroBE",12,1,"naive",228,2.46702356380341,4.00676762585899,1,4,0,7,2,1.54850441501738,1.7483485785956
"1198","noroBE",12,2,"naive",228,2.690214543283,4.52116155096271,1,4,0,8,1,1.58158319018927,1.80902315698983
"1199","noroBE",12,3,"naive",228,2.47460327095517,4.02382331694875,1,4,0,7,2,1.54939317028693,1.68037017673284
"1200","noroBE",12,4,"naive",228,1.67671290417912,2.38795811655371,1,2,0,5,0,1.39770162526494,1.91060629021581
"1201","noroBE",1,1,"naive",229,2.47134219127893,4.01908064392589,1,4,0,7,0,1.9189564725142,1.80861396455091
"1202","noroBE",1,2,"naive",229,2.27318433767302,3.58267110901003,1,3,0,7,0,1.79518788736794,1.68035916812534
"1203","noroBE",1,3,"naive",229,1.54014183527346,2.14125085000773,0,2,0,5,4,2.86758865343521,1.90913837223705
"1204","noroBE",1,4,"naive",229,1.77768132575734,2.57851001998589,1,3,0,6,5,3.33672847585937,1.81264920661036
"1205","noroBE",2,1,"naive",229,1.69916622741223,2.4308165025179,1,3,0,5,1,1.24100931860921,1.80861396455091
"1206","noroBE",2,2,"naive",229,1.56292320379055,2.18194662784352,0,2,0,5,2,1.55813290310926,1.68035916812534
"1207","noroBE",2,3,"naive",229,1.05892134288658,1.34307889886555,0,2,0,4,2,1.76624472082237,1.90913837223705
"1208","noroBE",2,4,"naive",229,1.22224112973409,1.60081060537306,0,2,0,4,1,1.13389040884637,1.81264920661036
"1209","noroBE",3,1,"naive",229,2.43312604943323,3.93336702169005,1,3,0,7,1,1.48652909437267,1.80861396455091
"1210","noroBE",3,2,"naive",229,2.23803245324499,3.50733328610102,1,3,0,7,2,1.52742010026247,1.68035916812534
"1211","noroBE",3,3,"naive",229,1.51632551430949,2.0989875081076,0,2,0,5,2,1.56816018257015,1.90913837223705
"1212","noroBE",3,4,"naive",229,1.75019176079894,2.52644437427242,1,3,0,6,0,1.44856461641406,1.81264920661036
"1213","noroBE",4,1,"naive",229,2.16447610461279,3.35171303289736,1,3,0,7,0,1.72560320478366,1.80861396455091
"1214","noroBE",4,2,"naive",229,1.99092347374487,2.99540265391424,1,3,0,6,1,1.33178511796629,1.68035916812534
"1215","noroBE",4,3,"naive",229,1.34890271850162,1.81000053447742,0,2,0,5,0,1.16029448424786,1.90913837223705
"1216","noroBE",4,4,"naive",229,1.55694697593737,2.17124546893664,0,2,0,5,1,1.20221831813065,1.81264920661036
"1217","noroBE",5,1,"naive",229,2.46322987587184,4.00082393403929,1,4,0,7,1,1.49751846561229,1.80861396455091
"1218","noroBE",5,2,"naive",229,2.26572248621807,3.56662644412726,1,3,0,7,0,1.79045054279311,1.68035916812534
"1219","noroBE",5,3,"naive",229,1.53508623577636,2.13225538136787,0,2,0,5,1,1.19667118593289,1.90913837223705
"1220","noroBE",5,4,"naive",229,1.77184598993913,2.56742578557575,1,3,0,6,3,2.01599695260141,1.81264920661036
"1221","noroBE",6,1,"naive",229,2.38375161583887,3.82372281609585,1,3,0,7,1,1.46859927653852,1.80861396455091
"1222","noroBE",6,2,"naive",229,2.19261697435088,3.41092568446788,1,3,0,7,1,1.40052648020006,1.68035916812534
"1223","noroBE",6,3,"naive",229,1.48555533968942,2.04480982351508,0,2,0,5,6,4.66268385066656,1.90913837223705
"1224","noroBE",6,4,"naive",229,1.71467583391505,2.45974374513503,1,3,0,6,2,1.53437773942237,1.81264920661036
"1225","noroBE",7,1,"naive",229,4.67552655521779,10.215310933149,2,6,0,12,2,2.02974272873997,1.80861396455091
"1226","noroBE",7,2,"naive",229,4.30063217194344,8.98764782795044,2,6,0,11,1,2.18695530201513,1.68035916812534
"1227","noroBE",7,3,"naive",229,2.91379076318703,5.06532633017092,1,4,0,8,0,2.18205045257298,1.90913837223705
"1228","noroBE",7,4,"naive",229,3.36319117385842,6.22957876156689,2,5,0,9,0,2.43244940541011,1.81264920661036
"1229","noroBE",8,1,"naive",229,3.01396060352503,5.31596923514125,1,4,0,9,1,1.70346103952479,1.80861396455091
"1230","noroBE",8,2,"naive",229,2.77229436800536,4.71994246413538,1,4,0,8,3,1.79302293148055,1.68035916812534
"1231","noroBE",8,3,"naive",229,1.87830193315023,2.77235359807728,1,3,0,6,1,1.29528989552042,1.90913837223705
"1232","noroBE",8,4,"naive",229,2.16799660539201,3.35909873470028,1,3,0,7,0,1.72787602632457,1.81264920661036
"1233","noroBE",9,1,"naive",229,2.23396004156696,3.4986457379763,1,3,0,7,0,1.77022148262332,1.80861396455091
"1234","noroBE",9,2,"naive",229,2.05483603015306,3.12484187417336,1,3,0,6,1,1.35314828182577,1.68035916812534
"1235","noroBE",9,3,"naive",229,1.39220514685826,1.88338243305738,0,2,0,5,2,1.60229291329676,1.90913837223705
"1236","noroBE",9,4,"naive",229,1.60692803384161,2.26129996156165,0,2,0,5,2,1.54990754026149,1.81264920661036
"1237","noroBE",10,1,"naive",229,5.30128892183294,12.4231705887555,3,7,0,14,0,3.36055224053043,1.80861396455091
"1238","noroBE",10,2,"naive",229,4.87621948474637,10.9017917084727,2,7,0,13,2,2.08251188864563,1.68035916812534
"1239","noroBE",10,3,"naive",229,3.30376621991039,6.06975504995882,1,5,0,9,3,1.79569260179204,1.90913837223705
"1240","noroBE",10,4,"naive",229,3.81331341003398,7.49830759365579,2,5,0,10,2,1.81090647970106,1.81264920661036
"1241","noroBE",11,1,"naive",229,3.58179420794694,6.83291469617027,2,5,0,10,1,1.91876085490169,1.80861396455091
"1242","noroBE",11,2,"naive",229,3.29459777889332,6.0452558529822,1,5,0,9,3,1.7952397735524,1.68035916812534
"1243","noroBE",11,3,"naive",229,2.23217615288818,3.4948428716197,1,3,0,7,1,1.41441675789491,1.90913837223705
"1244","noroBE",11,4,"naive",229,2.57644963074822,4.25863990709037,1,4,0,8,0,1.98306372002252,1.81264920661036
"1245","noroBE",12,1,"naive",229,2.69264482845766,4.5299866012713,1,4,0,8,1,1.58241339586022,1.80861396455091
"1246","noroBE",12,2,"naive",229,2.47674242464926,4.03125232379252,1,4,0,7,2,1.54992880828552,1.68035916812534
"1247","noroBE",12,3,"naive",229,1.67805776248827,2.39164260681213,1,2,0,5,0,1.39827476809241,1.90913837223705
"1248","noroBE",12,4,"naive",229,1.93686833225194,2.88754317673714,1,3,0,6,0,1.57581079633033,1.81264920661036
"1249","noroBE",1,1,"naive",230,2.27076985389511,3.58410350284716,1,3,0,7,0,1.79187112862022,1.68017295724463
"1250","noroBE",1,2,"naive",230,1.53862046219383,2.14158509499997,0,2,0,5,4,2.86913376368429,1.90882209943275
"1251","noroBE",1,3,"naive",230,1.77586357814475,2.57910858002197,1,3,0,6,5,3.33817514670483,1.81236201870133
"1252","noroBE",1,4,"naive",230,1.45349421136527,1.99158485980788,0,2,0,5,0,1.23659347312712,1.86247361382938
"1253","noroBE",2,1,"naive",230,1.56479466686985,2.18844842825046,0,2,0,5,2,1.55861158123769,1.68017295724463
"1254","noroBE",2,2,"naive",230,1.06026821231921,1.34659390079075,0,2,0,4,2,1.76590061863307,1.90882209943275
"1255","noroBE",2,3,"naive",230,1.22375319163351,1.60518464824062,0,2,0,4,1,1.13463263306403,1.81236201870133
"1256","noroBE",2,4,"naive",230,1.00160744443969,1.25712686795613,0,2,0,4,0,0.892119195880642,1.86247361382938
"1257","noroBE",3,1,"naive",230,2.23804946543491,3.51380715180102,1,3,0,7,2,1.52831774742878,1.68017295724463
"1258","noroBE",3,2,"naive",230,1.51644989341979,2.10216302543552,0,2,0,5,2,1.56896925172488,1.90882209943275
