"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"39","noroBE",3,2,"ar1",206,8.65865913184119,27.8037108836457,5,11,1,22,2,3.09933021316382,0.0326242450102594,0.0777036308736779,2.69300574997267
"40","noroBE",4,2,"ar1",206,8.24379946928882,26.9910021924438,4,11,1,21,3,2.62803179434506,0.093034208177974,0.165254675355337,2.69300574997267
"41","noroBE",5,2,"ar1",206,8.10964484176799,23.2588232720086,5,11,1,20,3,2.65905990938811,0.0850879375167297,0.155101947846736,2.69300574997267
"42","noroBE",6,2,"ar1",206,7.24018930777793,20.147059014221,4,10,1,18,4,2.30848031370378,0.203115276111277,0.30252748831202,2.69300574997267
"43","noroBE",7,2,"ar1",206,14.2267162226367,63.4672420108965,8,18,3,34,8,2.9030284486072,0.196274456251696,0.251131293382195,2.69300574997267
"44","noroBE",8,2,"ar1",206,9.24266476639457,31.0249157219991,5,12,1,23,11,2.85491243523929,0.658266325517093,0.71582718672035,2.69300574997267
"45","noroBE",9,2,"ar1",206,7.63266282807941,22.8539048153248,4,10,1,19,5,2.32060214165347,0.281261445473414,0.379475874270624,2.69300574997267
"46","noroBE",10,2,"ar1",206,14.9348890335245,72.1121739097757,9,19,3,36,14,2.99505808531674,0.505341661504413,0.555375382282073,2.69300574997267
"47","noroBE",11,2,"ar1",206,10.8158506465161,37.9540210003219,6,14,2,26,3,3.26767746911895,0.0395427888807808,0.0776375896420982,2.69300574997267
"48","noroBE",12,2,"ar1",206,9.00927101687395,29.4851548440517,5,12,1,22,4,2.60873645586133,0.128786166469778,0.202413683099887,2.69300574997267
"49","noroBE",1,3,"ar1",206,7.87530534379172,23.9809708889214,4,10,1,20,9,2.6563888147493,0.625104112528698,0.69530538689498,2.47793713536655
"50","noroBE",2,3,"ar1",206,6.24642099928763,16.7326912092531,3,8,1,16,3,2.22106253125385,0.165498612772402,0.27399238231143,2.47793713536655
